week,experiment_day,trial_day,start_time,start_date,end_time,end_date,time,tank,snail_species,temp,condition,infection_status,crayfish_id,snail_density,snails_out,snails_lettuce,snails_sheltered,snails_under_shelter,snails_open ,snails_remaining,empty_shells,dead_snails,snails_consumed,snails_added,collector_name,notes,dodgey_remove,molt
pilot_2,7,3,7:11,24/06/21,NA,24/06/21,48,11,bulinus,35,control_1,uninfected,NA,12,0,2,0,NA,10,12,0,0,NA,0,HF_AO_MW,1 snail in water close to death; lettuce decaying rapidly,N,N
pilot_2,7,3,7:11,24/06/21,NA,24/06/21,48,12,biomph,35,control_2,uninfected,NA,12,0,7,0,NA,5,12,0,0,NA,0,HF_AO_MW,lettuce decaying rapidly,N,N
pilot_2,7,3,7:11,24/06/21,NA,24/06/21,48,13,bulinus,35,pilot,uninfected,C012,12,0,2,0,NA,9,11,0,1,0,1,HF_AO_MW,died in water; new lettuce added; lettuce decaying rapidly,N,N
pilot_2,7,3,7:11,24/06/21,NA,24/06/21,48,14,biomph,35,pilot,uninfected,C010,12,0,3,1,NA,5,9,3,0,0,3,HF_AO_MW,lettuce decaying rapidly; consumed/empty confusion & miscalculation (edited by SF 07/07/21),N,N
pilot_2,7,3,7:11,24/06/21,NA,24/06/21,48,15,bulinus,35,pilot,uninfected,C011,12,1,2,1,NA,2,6,3,0,3,6,HF_AO_MW,lettuce decaying rapidly; consumed/empty confusion & miscalculation (edited by SF 07/07/21),N,N
pilot_2,7,3,7:11,24/06/21,NA,24/06/21,48,16,biomph,35,pilot,uninfected,C008,12,0,5,0,NA,7,12,0,0,0,0,HF_AO_MW,lettuce decaying rapidly,N,N
pilot_2,7,3,7:11,24/06/21,NA,24/06/21,60,1,bulinus,20,control_1,uninfected,NA,12,0,10,0,NA,2,12,0,0,NA,0,MW_SK,lettuce decaying rapidly,N,N
pilot_2,7,3,7:11,24/06/21,NA,24/06/21,60,2,biomph,20,pilot,uninfected,C003,12,0,6,0,NA,6,12,0,0,0,0,MW_SK,lettuce decaying rapidly,N,N
pilot_2,7,3,7:11,24/06/21,NA,24/06/21,60,3,bulinus,20,pilot,uninfected,C004,12,0,5,0,NA,3,8,0,0,4,4,MW_SK,1 snail partially consumed; lettuce decaying rapidly,N,N
pilot_2,7,3,7:11,24/06/21,NA,24/06/21,60,4,biomph,20,pilot,uninfected,C006,12,1,5,0,NA,4,10,2,0,0,2,MW_SK,lettuce decaying rapidly,N,N
pilot_2,7,3,7:11,24/06/21,NA,24/06/21,60,5,bulinus,20,pilot,uninfected,C005,12,3,2,0,NA,4,9,0,0,3,3,MW_SK,1 snail partially consumed; lettuce decaying rapidly,N,N
pilot_2,7,3,7:11,24/06/21,NA,24/06/21,60,6,biomph,20,pilot,uninfected,C001,12,0,6,2,NA,4,12,0,0,0,0,MW_SK,lettuce decaying rapidly,N,N
pilot_2,7,3,7:11,24/06/21,NA,24/06/21,60,7,bulinus,20,pilot,uninfected,C002,12,3,1,0,NA,0,4,0,0,8,8,MW_SK,lettuce decaying rapidly,N,N
pilot_2,7,3,7:11,24/06/21,NA,24/06/21,60,8,biomph,20,control_2,uninfected,NA,12,0,7,0,NA,5,12,0,0,NA,0,MW_SK,lettuce decaying rapidly,N,N
pilot_2,7,3,7:11,24/06/21,NA,24/06/21,60,9,bulinus,35,pilot,uninfected,C007,12,2,2,0,NA,8,12,0,0,0,0,MW_SK,lettuce decaying rapidly,N,N
pilot_2,7,3,7:11,24/06/21,NA,24/06/21,60,10,biomph,35,pilot,uninfected,C009,12,0,6,0,NA,6,12,0,0,0,0,MW_SK,lettuce decaying rapidly,N,N
pilot_2,7,3,7:11,24/06/21,NA,24/06/21,60,11,bulinus,35,control_1,uninfected,NA,12,1,0,0,NA,11,12,0,0,NA,0,MW_SK,lettuce decaying rapidly,N,N
pilot_2,7,3,7:11,24/06/21,NA,24/06/21,60,12,biomph,35,control_2,uninfected,NA,12,0,9,0,NA,3,12,0,0,NA,0,MW_SK,lettuce decaying rapidly,N,N
pilot_2,7,3,7:11,24/06/21,NA,24/06/21,60,13,bulinus,35,pilot,uninfected,C012,12,0,2,0,NA,8,10,0,1,1,2,MW_SK,lettuce decaying rapidly,N,N
pilot_2,7,3,7:11,24/06/21,NA,24/06/21,60,14,biomph,35,pilot,uninfected,C010,12,0,10,0,NA,2,12,0,0,0,0,MW_SK,lettuce decaying rapidly,N,N
pilot_2,7,3,7:11,24/06/21,NA,24/06/21,60,15,bulinus,35,pilot,uninfected,C011,12,1,5,1,NA,3,10,1,1,0,2,MW_SK,lettuce decaying rapidly,N,N
pilot_2,7,3,7:11,24/06/21,NA,24/06/21,60,16,biomph,35,pilot,uninfected,C008,12,0,0,0,NA,12,12,0,0,0,0,MW_SK,lettuce decaying rapidly,N,N
pilot_2,8,4,7:05,25/06/21,7:20,25/06/21,72,1,bulinus,20,control_1,uninfected,NA,12,1,8,0,NA,3,12,0,0,NA,NA,MW_HF,,N,N
pilot_2,8,4,7:05,25/06/21,7:20,25/06/21,72,2,biomph,20,pilot,uninfected,C003,12,0,6,1,NA,4,11,0,0,1,NA,MW_HF,shell fragments,N,N
pilot_2,8,4,7:05,25/06/21,7:20,25/06/21,72,3,bulinus,20,pilot,uninfected,C004,12,1,3,0,NA,2,6,2,0,4,NA,MW_HF,shell fragments; consumed/empty confusion & miscalculation (edited by SF 07/07/21),N,N
pilot_2,8,4,7:05,25/06/21,7:20,25/06/21,72,4,biomph,20,pilot,uninfected,C006,12,1,0,0,NA,5,6,3,0,3,NA,MW_HF,murky water; consumed/empty confusion & miscalculation (edited by SF 07/07/21),N,N
pilot_2,8,4,7:05,25/06/21,7:20,25/06/21,72,6,bulinus,20,pilot,uninfected,C005,12,2,6,1,NA,2,11,0,0,1,NA,MW_HF,,N,N
pilot_2,8,4,7:05,25/06/21,7:20,25/06/21,72,6,biomph,20,pilot,uninfected,C001,12,0,2,1,NA,9,12,0,0,0,NA,MW_HF,,N,N
pilot_2,8,4,7:05,25/06/21,7:20,25/06/21,72,7,bulinus,20,pilot,uninfected,C002,12,2,2,0,NA,0,4,0,0,8,NA,MW_HF,shell fragements & poop,N,N
pilot_2,8,4,7:05,25/06/21,7:20,25/06/21,72,8,biomph,20,control_2,uninfected,NA,12,0,10,0,NA,2,12,0,0,NA,NA,MW_HF,,N,N
pilot_2,8,4,7:05,25/06/21,7:20,25/06/21,72,9,bulinus,35,pilot,uninfected,C007,12,0,0,0,NA,12,12,0,0,0,NA,MW_RP,,N,N
pilot_2,8,4,7:05,25/06/21,7:20,25/06/21,72,10,biomph,35,pilot,uninfected,C009,12,0,5,0,NA,7,12,0,0,0,NA,MW_RP,,N,N
pilot_2,8,4,7:05,25/06/21,7:20,25/06/21,72,11,bulinus,35,control_1,uninfected,NA,12,0,2,0,NA,10,12,0,0,NA,NA,MW_RP,,N,N
pilot_2,8,4,7:05,25/06/21,7:20,25/06/21,72,12,biomph,35,control_2,uninfected,NA,12,0,2,0,NA,10,12,0,0,NA,NA,MW_RP,,N,N
pilot_2,8,4,7:05,25/06/21,7:20,25/06/21,72,13,bulinus,35,pilot,uninfected,C012,12,0,5,0,NA,6,11,0,1,0,NA,MW_RP,,N,N
pilot_2,8,4,7:05,25/06/21,7:20,25/06/21,72,14,biomph,35,pilot,uninfected,C010,12,0,6,0,NA,5,11,1,0,0,NA,MW_RP,consumed/empty confusion & miscalculation (edited by SF 07/07/21),N,N
pilot_2,8,4,7:05,25/06/21,7:20,25/06/21,72,15,bulinus,35,pilot,uninfected,C011,12,0,4,0,NA,6,10,0,0,2,NA,MW_RP,shell fragments,N,N
pilot_2,8,4,7:05,25/06/21,7:20,25/06/21,72,16,biomph,35,pilot,uninfected,C008,12,0,6,0,NA,6,12,0,0,0,NA,MW_RP,,N,N
pilot_3,9,1,7:37,5/7/2021,7:37,5/7/2021,0,1,bulinus,15,pilot,uninfected,C004,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SF,,N,N
pilot_3,9,1,7:37,5/7/2021,7:37,5/7/2021,0,2,biomph,15,control_1,uninfected,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SF,,N,N
pilot_3,9,1,7:37,5/7/2021,7:37,5/7/2021,0,3,bulinus,15,pilot,uninfected,C002,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SF,,N,N
pilot_3,9,1,7:37,5/7/2021,7:37,5/7/2021,0,4,biomph,15,control_2,uninfected,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SF,,N,N
pilot_3,9,1,7:37,5/7/2021,7:37,5/7/2021,0,5,bulinus,15,pilot,uninfected,C006,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SF,,N,N
pilot_3,9,1,7:37,5/7/2021,7:37,5/7/2021,0,6,biomph,15,pilot,uninfected,C001,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SF,,N,N
pilot_3,9,1,7:37,5/7/2021,7:37,5/7/2021,0,7,bulinus,15,pilot,uninfected,C005,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SF,,N,N
pilot_3,9,1,7:37,5/7/2021,7:37,5/7/2021,0,8,biomph,15,pilot,uninfected,C003,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SF,,N,N
pilot_3,9,1,NA,5/7/2021,NA,5/7/2021,12,1,bulinus,15,pilot,uninfected,C004,12,0,1,0,NA,7,8,1,0,3,4,MW_RP,,Y,N
pilot_3,9,1,NA,5/7/2021,NA,5/7/2021,12,2,biomph,15,control_1,uninfected,NA,12,0,1,5,NA,5,11,0,1,NA,1,MW_RP,,N,N
pilot_3,9,1,NA,5/7/2021,NA,5/7/2021,12,3,bulinus,15,pilot,uninfected,C002,12,2,0,0,NA,4,6,0,0,6,6,MW_RP,lots of debris,Y,N
pilot_3,9,1,NA,5/7/2021,NA,5/7/2021,12,4,biomph,15,control_2,uninfected,NA,12,0,2,2,NA,8,12,0,0,NA,0,MW_RP,,N,N
pilot_3,9,1,NA,5/7/2021,NA,5/7/2021,12,5,bulinus,15,pilot,uninfected,C006,12,6,1,1,NA,3,10,0,0,2,2,MW_RP,,N,N
pilot_3,9,1,NA,5/7/2021,NA,5/7/2021,12,6,biomph,15,pilot,uninfected,C001,12,0,0,0,NA,10,11,1,0,0,1,MW_RP,,N,N
pilot_3,9,1,NA,5/7/2021,NA,5/7/2021,12,7,bulinus,15,pilot,uninfected,C005,12,4,0,1,NA,5,10,1,0,1,2,MW_RP,,Y,N
pilot_3,9,1,NA,5/7/2021,NA,5/7/2021,12,8,biomph,15,pilot,uninfected,C003,12,0,0,0,NA,10,10,0,2,0,2,MW_RP,,N,N
pilot_3,10,2,7:09,6/7/2021,7:09,6/7/2021,24,1,bulinus,15,pilot,uninfected,C004,12,1,0,7,NA,7,15,0,0,0,-3,SK,"TOO MANY SNAILS, REMOVED THREE",Y,N
pilot_3,10,2,7:09,6/7/2021,7:09,6/7/2021,24,2,biomph,15,control_1,uninfected,NA,12,0,0,1,NA,11,12,0,0,NA,0,SK,,N,N
pilot_3,10,2,7:09,6/7/2021,7:09,6/7/2021,24,3,bulinus,15,pilot,uninfected,C002,12,0,0,3,NA,9,12,1,2,0,0,SK,"SOME BROKEN SHELLS, FROM LAST TIME? ",N,N
pilot_3,10,2,7:09,6/7/2021,7:09,6/7/2021,24,4,biomph,15,control_2,uninfected,NA,12,1,4,3,NA,4,12,0,0,N,0,SK,,N,N
pilot_3,10,2,7:09,6/7/2021,7:09,6/7/2021,24,5,bulinus,15,pilot,uninfected,C006,12,0,1,1,NA,9,11,0,1,0,1,SK,FROM LAST TIME?; snails_added miscalculation (edited by SF 08/10/21),N,N
pilot_3,10,2,7:09,6/7/2021,7:09,6/7/2021,24,6,biomph,15,pilot,uninfected,C001,12,0,2,1,NA,9,12,0,0,0,0,SK,,N,N
pilot_3,10,2,7:09,6/7/2021,7:09,6/7/2021,24,7,bulinus,15,pilot,uninfected,C005,12,2,2,0,NA,9,13,0,1,0,-1,SK,"REMOVED DEAD, NO REPLACEMENT BC 1 EXTRA; snails_added miscalculation (edited by SF 08/10/21)",Y,N
pilot_3,10,2,7:09,6/7/2021,7:09,6/7/2021,24,8,biomph,15,pilot,uninfected,C003,12,0,0,5,NA,5,10,2,0,0,2,SK,,N,N
pilot_3,10,2,7:08,6/7/2021,7:08,6/7/2021,36,1,bulinus,15,pilot,uninfected,C004,12,0,0,3,NA,8,11,0,0,1,1,MW_RP_HF,,Y,N
pilot_3,10,2,7:08,6/7/2021,7:08,6/7/2021,36,2,biomph,15,control_1,uninfected,NA,12,0,8,2,NA,2,12,0,0,NA,0,MW_RP_HF,,N,N
pilot_3,10,2,7:08,6/7/2021,7:08,6/7/2021,36,3,bulinus,15,pilot,uninfected,C002,12,0,0,2,NA,6,8,0,1,3,4,MW_RP_HF,,Y,N
pilot_3,10,2,7:08,6/7/2021,7:08,6/7/2021,36,4,biomph,15,control_2,uninfected,NA,12,1,1,1,NA,8,11,0,0,NA,1,MW_RP_HF,where is the missing snail??,Y,N
pilot_3,10,2,7:08,6/7/2021,7:08,6/7/2021,36,5,bulinus,15,pilot,uninfected,C006,12,0,0,1,NA,11,12,0,0,0,0,MW_RP_HF,CLOUDY WATER,N,N
pilot_3,10,2,7:08,6/7/2021,7:08,6/7/2021,36,6,biomph,15,pilot,uninfected,C001,12,0,2,0,NA,10,12,0,0,0,0,MW_RP_HF,,N,N
pilot_3,10,2,7:08,6/7/2021,7:08,6/7/2021,36,7,bulinus,15,pilot,uninfected,C005,12,2,1,1,NA,6,10,0,0,2,2,MW_RP_HF,,N,N
pilot_3,10,2,7:08,6/7/2021,7:08,6/7/2021,36,8,biomph,15,pilot,uninfected,C003,12,0,0,2,NA,9,11,0,1,0,1,MW_RP_HF,,N,N
pilot_3,11,3,7:12,7/7/2021,7:12,7/7/2021,48,1,bulinus,15,pilot,uninfected,C004,12,0,0,7,NA,6,13,0,0,0,-1,SK,,Y,N
pilot_3,11,3,7:12,7/7/2021,7:12,7/7/2021,48,2,biomph,15,control_1,uninfected,NA,12,0,7,0,NA,5,12,0,0,NA,0,SK,,N,N
pilot_3,11,3,7:12,7/7/2021,7:12,7/7/2021,48,3,bulinus,15,pilot,uninfected,C002,12,1,0,7,NA,6,13,0,2,0,-1,SK,"2 DEAD, STILL HAD TO REMOVE ONE",Y,N
pilot_3,11,3,7:12,7/7/2021,7:12,7/7/2021,48,4,biomph,15,control_2,uninfected,NA,12,0,5,2,NA,6,13,0,0,NA,-1,SK,,Y,N
pilot_3,11,3,7:12,7/7/2021,7:12,7/7/2021,48,5,bulinus,15,pilot,uninfected,C006,12,1,1,1,NA,9,12,0,0,0,0,SK,,N,N
pilot_3,11,3,7:12,7/7/2021,7:12,7/7/2021,48,6,biomph,15,pilot,uninfected,C001,12,0,0,1,NA,11,12,0,0,0,0,SK,,N,N
pilot_3,11,3,7:12,7/7/2021,7:12,7/7/2021,48,7,bulinus,15,pilot,uninfected,C005,12,1,3,1,NA,6,11,0,1,0,1,SK,,N,N
pilot_3,11,3,7:12,7/7/2021,7:12,7/7/2021,48,8,biomph,15,pilot,uninfected,C003,12,0,1,2,NA,9,12,0,0,0,0,SK,,N,N
pilot_3,11,3,NA,7/7/2021,NA,7/7/2021,60,1,bulinus,15,pilot,uninfected,C004,12,0,1,3,NA,6,10,1,1,0,2,MW_RP,,N,N
pilot_3,11,3,NA,7/7/2021,NA,7/7/2021,60,2,biomph,15,control_1,uninfected,NA,12,0,12,0,NA,0,12,0,0,NA,0,MW_RP,,N,N
pilot_3,11,3,NA,7/7/2021,NA,7/7/2021,60,3,bulinus,15,pilot,uninfected,C002,12,0,4,4,NA,4,12,0,0,0,0,MW_RP,,N,N
pilot_3,11,3,NA,7/7/2021,NA,7/7/2021,60,4,biomph,15,control_2,uninfected,NA,12,1,5,0,NA,6,12,0,0,NA,0,MW_RP,,N,N
pilot_3,11,3,NA,7/7/2021,NA,7/7/2021,60,5,bulinus,15,pilot,uninfected,C006,12,0,1,1,NA,8,10,0,0,2,2,MW_RP,snails_consumed & snails_added miscalculation (edited by SF 08/10/21),N,N
pilot_3,11,3,NA,7/7/2021,NA,7/7/2021,60,6,biomph,15,pilot,uninfected,C001,12,0,2,0,NA,10,12,0,0,0,0,MW_RP,,N,N
pilot_3,11,3,NA,7/7/2021,NA,7/7/2021,60,7,bulinus,15,pilot,uninfected,C005,12,1,3,1,NA,6,11,0,1,0,1,MW_RP,,N,N
pilot_3,11,3,NA,7/7/2021,NA,7/7/2021,60,8,biomph,15,pilot,uninfected,C003,12,0,2,3,NA,4,9,1,2,0,3,MW_RP,,N,N
pilot_3,12,4,7:04,8/7/2021,8:09,8/7/2021,72,1,bulinus,15,pilot,uninfected,C004,12,0,1,2,NA,7,10,0,2,0,NA,SF,RECOUNTED WITH WATER SWAP,N,N
pilot_3,12,4,7:04,8/7/2021,8:09,8/7/2021,72,2,biomph,15,control_1,uninfected,NA,12,0,7,0,NA,5,12,0,0,NA,NA,SF,SOME SHELL PIECES,N,N
pilot_3,12,4,7:04,8/7/2021,8:09,8/7/2021,72,3,bulinus,15,pilot,uninfected,C002,12,0,2,2,NA,2,6,0,4,2,NA,SF,SOME SHELL PIECES,N,N
pilot_3,12,4,7:04,8/7/2021,8:09,8/7/2021,72,4,biomph,15,control_2,uninfected,NA,12,0,5,0,NA,7,12,0,0,NA,NA,SF,,N,N
pilot_3,12,4,7:04,8/7/2021,8:09,8/7/2021,72,5,bulinus,15,pilot,uninfected,C006,12,1,2,2,NA,2,6,0,6,0,NA,SF,"1 SHELL PIECE, LIKELY PART OF DEAD SNAIL",N,N
pilot_3,12,4,7:04,8/7/2021,8:09,8/7/2021,72,6,biomph,15,pilot,uninfected,C001,12,0,3,0,NA,9,12,0,0,0,NA,SF,,N,N
pilot_3,12,4,7:04,8/7/2021,8:09,8/7/2021,72,7,bulinus,15,pilot,uninfected,C005,12,0,5,0,NA,4,9,1,1,1,NA,SF,,N,N
pilot_3,12,4,7:04,8/7/2021,8:09,8/7/2021,72,8,biomph,15,pilot,uninfected,C003,12,0,5,1,NA,6,12,0,0,0,NA,SF,,N,N
experiment_1,13,1,7:39,27/07/21,7:50,27/07/21,0,1,bulinus,15,experimental,uninfected,C008,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SK_SF,molted,N,Y
experiment_1,13,1,7:39,27/07/21,7:50,27/07/21,0,2,biomph,15,experimental,uninfected,C007,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SK_SF,,N,N
experiment_1,13,1,7:39,27/07/21,7:50,27/07/21,0,3,bulinus,15,control_1,uninfected,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SK_SF,,N,N
experiment_1,13,1,7:39,27/07/21,7:50,27/07/21,0,4,biomph,15,experimental,uninfected,C012,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SK_SF,molted,N,Y
experiment_1,13,1,7:39,27/07/21,7:50,27/07/21,0,5,bulinus,15,experimental,uninfected,C010,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SK_SF,,N,N
experiment_1,13,1,7:39,27/07/21,7:50,27/07/21,0,6,biomph,15,experimental,uninfected,C011,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SK_SF,,N,N
experiment_1,13,1,7:39,27/07/21,7:50,27/07/21,0,7,bulinus,15,experimental,uninfected,C009,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SK_SF,,N,N
experiment_1,13,1,7:39,27/07/21,7:50,27/07/21,0,8,biomph,15,control_2,uninfected,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SK_SF,,N,N
experiment_1,13,1,7:39,27/07/21,7:50,27/07/21,0,9,bulinus,35,experimental,uninfected,C006,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SK_SF,,N,N
experiment_1,13,1,7:39,27/07/21,7:50,27/07/21,0,10,biomph,35,experimental,uninfected,C002,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SK_SF,,N,N
experiment_1,13,1,7:39,27/07/21,7:50,27/07/21,0,11,bulinus,35,experimental,uninfected,C003,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SK_SF,,N,Y
experiment_1,13,1,7:39,27/07/21,7:50,27/07/21,0,12,biomph,35,experimental,uninfected,C001,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SK_SF,,N,N
experiment_1,13,1,7:39,27/07/21,7:50,27/07/21,0,13,bulinus,35,experimental,uninfected,C004,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SK_SF,,N,N
experiment_1,13,1,7:39,27/07/21,7:50,27/07/21,0,14,biomph,35,experimental,uninfected,C005,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SK_SF,,N,N
experiment_1,13,1,7:39,27/07/21,7:50,27/07/21,0,15,bulinus,35,control_1,uninfected,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SK_SF,,N,N
experiment_1,13,1,7:39,27/07/21,7:50,27/07/21,0,16,biomph,35,control_2,uninfected,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SK_SF,,N,N
experiment_1,13,1,NA,27/07/21,19:40,27/07/21,12,1,bulinus,15,experimental,uninfected,C008,12,0,NA,2,NA,10,12,0,0,0,0,SF_HF,forgot to add lettuce at the start of the trial; lettuce added at the end of time block 12,N,Y
experiment_1,13,1,NA,27/07/21,19:40,27/07/21,12,2,biomph,15,experimental,uninfected,C007,12,0,NA,1,NA,9,10,2,0,0,2,SF_HF,forgot to add lettuce at the start of the trial; lettuce added at the end of time block 12,N,N
experiment_1,13,1,NA,27/07/21,19:40,27/07/21,12,3,bulinus,15,control_1,uninfected,NA,12,1,NA,1,NA,10,12,0,0,NA,0,SF_HF,forgot to add lettuce at the start of the trial; lettuce added at the end of time block 12,N,N
experiment_1,13,1,NA,27/07/21,19:40,27/07/21,12,4,biomph,15,experimental,uninfected,C012,12,1,NA,4,NA,7,12,0,0,0,0,SF_HF,forgot to add lettuce at the start of the trial; lettuce added at the end of time block 12,N,Y
experiment_1,13,1,NA,27/07/21,19:40,27/07/21,12,5,bulinus,15,experimental,uninfected,C010,12,1,NA,2,NA,8,11,1,0,0,1,SF_HF,forgot to add lettuce at the start of the trial; lettuce added at the end of time block 12,N,N
experiment_1,13,1,NA,27/07/21,19:40,27/07/21,12,6,biomph,15,experimental,uninfected,C011,12,1,NA,2,NA,6,9,2,1,0,3,SF_HF,forgot to add lettuce at the start of the trial; lettuce added at the end of time block 12,N,N
experiment_1,13,1,NA,27/07/21,19:40,27/07/21,12,7,bulinus,15,experimental,uninfected,C009,12,1,NA,0,NA,5,6,1,0,5,6,SF_HF,shell pieces; forgot to add lettuce at the start of the trial; lettuce added at the end of time block 12,N,N
experiment_1,13,1,NA,27/07/21,19:40,27/07/21,12,8,biomph,15,control_2,uninfected,NA,12,0,NA,6,NA,6,12,0,0,NA,0,SF_HF,forgot to add lettuce at the start of the trial; lettuce added at the end of time block 12,N,N
experiment_1,13,1,NA,27/07/21,19:40,27/07/21,12,9,bulinus,35,experimental,uninfected,C006,12,0,NA,0,NA,12,12,0,0,0,0,SF_HF,forgot to add lettuce at the start of the trial; lettuce added at the end of time block 12,N,N
experiment_1,13,1,NA,27/07/21,19:40,27/07/21,12,10,biomph,35,experimental,uninfected,C002,12,2,NA,1,NA,7,10,2,0,0,2,SF_HF,shell pieces; forgot to add lettuce at the start of the trial; lettuce added at the end of time block 12,N,N
experiment_1,13,1,NA,27/07/21,19:40,27/07/21,12,11,bulinus,35,experimental,uninfected,C003,12,0,NA,1,NA,11,12,0,0,0,0,SF_HF,molted; 1 snail inside molt = counted as open water; forgot to add lettuce at the start of the trial; lettuce added at the end of time block 12,N,Y
experiment_1,13,1,NA,27/07/21,19:40,27/07/21,12,12,biomph,35,experimental,uninfected,C001,12,0,NA,0,NA,10,10,1,0,1,2,SF_HF,forgot to add lettuce at the start of the trial; lettuce added at the end of time block 12,N,N
experiment_1,13,1,NA,27/07/21,19:40,27/07/21,12,13,bulinus,35,experimental,uninfected,C004,12,0,NA,1,NA,8,9,0,0,3,3,SF_HF,shell pieces; forgot to add lettuce at the start of the trial; lettuce added at the end of time block 12,Y,N
experiment_1,13,1,NA,27/07/21,19:40,27/07/21,12,14,biomph,35,experimental,uninfected,C005,12,0,NA,0,NA,12,12,0,0,0,0,SF_HF,forgot to add lettuce at the start of the trial; lettuce added at the end of time block 12,N,N
experiment_1,13,1,NA,27/07/21,19:40,27/07/21,12,15,bulinus,35,control_1,uninfected,NA,12,2,NA,1,NA,9,12,0,0,NA,0,SF_HF,forgot to add lettuce at the start of the trial; lettuce added at the end of time block 12,N,N
experiment_1,13,1,NA,27/07/21,19:40,27/07/21,12,16,biomph,35,control_2,uninfected,NA,12,0,NA,0,NA,11,11,0,1,NA,1,SF_HF,forgot to add lettuce at the start of the trial; lettuce added at the end of time block 12,N,N
experiment_1,14,2,7:08,28/07/21,NA,28/07/21,24,1,bulinus,15,experimental,uninfected,C008,12,0,2,1,NA,9,12,0,0,0,0,SF_RP_AO,,N,N
experiment_1,14,2,7:08,28/07/21,NA,28/07/21,24,2,biomph,15,experimental,uninfected,C007,12,0,0,0,NA,11,11,1,0,0,1,SF_RP_AO,,N,N
experiment_1,14,2,7:08,28/07/21,NA,28/07/21,24,3,bulinus,15,control_1,uninfected,NA,12,4,4,0,NA,4,12,0,0,NA,0,SF_RP_AO,,N,N
experiment_1,14,2,7:08,28/07/21,NA,28/07/21,24,4,biomph,15,experimental,uninfected,C012,12,0,0,0,NA,12,12,0,0,0,0,SF_RP_AO,,N,N
experiment_1,14,2,7:08,28/07/21,NA,28/07/21,24,5,bulinus,15,experimental,uninfected,C010,12,1,0,0,NA,11,12,0,0,0,0,SF_RP_AO,,N,N
experiment_1,14,2,7:08,28/07/21,NA,28/07/21,24,6,biomph,15,experimental,uninfected,C011,12,0,1,0,NA,6,7,4,1,0,5,SF_RP_AO,,N,N
experiment_1,14,2,7:08,28/07/21,NA,28/07/21,24,7,bulinus,15,experimental,uninfected,C009,12,2,1,0,NA,5,8,0,1,3,4,SF_RP_AO,,N,N
experiment_1,14,2,7:08,28/07/21,NA,28/07/21,24,8,biomph,15,control_2,uninfected,NA,12,0,1,0,NA,11,12,0,0,NA,0,SF_RP_AO,,N,N
experiment_1,14,2,7:08,28/07/21,NA,28/07/21,24,9,bulinus,35,experimental,uninfected,C006,12,0,0,0,NA,11,11,0,0,1,1,SF_RP_AO,,Y,N
experiment_1,14,2,7:08,28/07/21,NA,28/07/21,24,10,biomph,35,experimental,uninfected,C002,12,1,1,0,NA,9,11,1,0,0,1,SF_RP_AO,,N,N
experiment_1,14,2,7:08,28/07/21,NA,28/07/21,24,11,bulinus,35,experimental,uninfected,C003,12,0,0,3,NA,9,12,0,0,0,0,SF_RP_AO,,N,Y
experiment_1,14,2,7:08,28/07/21,NA,28/07/21,24,12,biomph,35,experimental,uninfected,C001,12,0,7,0,NA,3,10,2,0,0,2,SF_RP_AO,,N,N
experiment_1,14,2,7:08,28/07/21,NA,28/07/21,24,13,bulinus,35,experimental,uninfected,C004,12,0,0,3,NA,9,12,0,1,0,0,SF_RP_AO,1 extra snail (dead) = zero snails added,Y,N
experiment_1,14,2,7:08,28/07/21,NA,28/07/21,24,14,biomph,35,experimental,uninfected,C005,12,0,0,1,NA,11,12,0,0,0,0,SF_RP_AO,,N,N
experiment_1,14,2,7:08,28/07/21,NA,28/07/21,24,15,bulinus,35,control_1,uninfected,NA,12,0,1,1,NA,10,12,0,0,NA,0,SF_RP_AO,,N,N
experiment_1,14,2,7:08,28/07/21,NA,28/07/21,24,16,biomph,35,control_2,uninfected,NA,12,0,5,2,NA,5,12,0,0,NA,0,SF_RP_AO,,N,N
